"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","isInCluster","inCluster","geodeticDatum","class","countryCode","country","rightsHolder","identifier","http://unknown.org/nick","informationWithheld","verbatimEventDate","datasetName","verbatimLocality","gbifID","collectionCode","occurrenceID","taxonID","recordedBy","catalogNumber","institutionCode","eventTime","identifiedBy","http://unknown.org/captive","identificationID","projectId","individualCount","coordinatePrecision","continent","organismQuantity","organismQuantityType","eventID","institutionID","georeferenceProtocol","municipality","type","locationID","ownerInstitutionCode","samplingProtocol","occurrenceRemarks","language","locality","acceptedNameUsage","dynamicProperties","footprintWKT","verbatimSRS","footprintSRS","county","waterBody","name","sex","taxonConceptID","associatedSequences","sampleSizeUnit","sampleSizeValue","samplingEffort","habitat","institutionKey","elevation","elevationAccuracy","island","preparations","disposition","otherCatalogNumbers","verbatimElevation","georeferencedDate","georeferencedBy","georeferenceVerificationStatus","associatedReferences","verbatimCoordinateSystem","higherClassification"
"2265790973","Microtus cabrerae Thomas, 1906",41.38006,-7.22219,"","1134ee3f-56a1-4c58-b1ff-d2a8ddb2cbc1","e5150835-f502-424c-b470-24dd496b1b18","06d75b22-fc7a-42ff-a14f-65a25cd0f3ab","PT","DWC_ARCHIVE","2021-11-22T01:50:03.713+00:00","2022-01-30T11:35:03.613+00:00",14,"cdcc4ce1-7f6e-4ed2-b47c-eb451925b038","HUMAN_OBSERVATION","ABSENT",2438668,1,44,359,1459,3240723,2438591,2438668,2438668,"Microtus cabrerae Thomas, 1906","Animalia","Chordata","Rodentia","Cricetidae","Microtus","Microtus cabrerae","Microtus","cabrerae","SPECIES","ACCEPTED","NT",NA,5,"Braganca",2011,10,17,"2011-10-17T00:00:00","2018-12-17T00:00:00.000+00:00","2022-01-30T11:35:03.613+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,FALSE,"WGS84","Mammalia","PT","Portugal","EDP - Energias de Portugal, S.A","PMFT17.1",NA,NA,NA,"EDP Foz Tua: Small_Mammals_Complementary_Studies",NA,"2265790973","EDP_TUA_Small_Mammals","218c16ed-d6ac-4111-9042-ebef4132a5a2",NA,"Pedro Pereira","2061","EDP","08:59:00Z","Pedro Pereira",NA,NA,"EDP Biodiversity Data ",0,1e-05,"EUROPE",0,"individuals","PMFT17.1","e5150835-f502-424c-b470-24dd496b1b18","coordinates obtained with GPS","Vila Flor","event","PMFT17","EDP","Sherman traps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Microtus cabrerae Thomas, 1906",NA,NA,NA,"night",3,"75 trap-night",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2265791020","Microtus cabrerae Thomas, 1906",41.38006,-7.22219,"","1134ee3f-56a1-4c58-b1ff-d2a8ddb2cbc1","e5150835-f502-424c-b470-24dd496b1b18","06d75b22-fc7a-42ff-a14f-65a25cd0f3ab","PT","DWC_ARCHIVE","2021-11-22T01:50:03.713+00:00","2022-01-30T11:35:03.348+00:00",14,"cdcc4ce1-7f6e-4ed2-b47c-eb451925b038","HUMAN_OBSERVATION","ABSENT",2438668,1,44,359,1459,3240723,2438591,2438668,2438668,"Microtus cabrerae Thomas, 1906","Animalia","Chordata","Rodentia","Cricetidae","Microtus","Microtus cabrerae","Microtus","cabrerae","SPECIES","ACCEPTED","NT",NA,5,"Braganca",2011,10,17,"2011-10-17T00:00:00","2018-12-17T00:00:00.000+00:00","2022-01-30T11:35:03.348+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,FALSE,"WGS84","Mammalia","PT","Portugal","EDP - Energias de Portugal, S.A","PMFT17.2",NA,NA,NA,"EDP Foz Tua: Small_Mammals_Complementary_Studies",NA,"2265791020","EDP_TUA_Small_Mammals","f26b7c0e-eaba-4bdd-8e29-e247ef76a1bf",NA,"Pedro Pereira","2062","EDP","09:33:00Z","Pedro Pereira",NA,NA,"EDP Biodiversity Data ",0,1e-05,"EUROPE",0,"individuals","PMFT17.2","e5150835-f502-424c-b470-24dd496b1b18","coordinates obtained with GPS","Vila Flor","event","PMFT17","EDP","Sherman traps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Microtus cabrerae Thomas, 1906",NA,NA,NA,"night",3,"75 trap-night",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3348299483","Microtus cabrerae Thomas, 1906",37.759998,-8.75,"gass84","d8cd16ba-bb74-4420-821e-083f2bac17c2","ada9d123-ddb4-467d-8891-806ea8d94230","fb5e4c2a-579c-434b-a446-3a665dd732ad","GB","DWC_ARCHIVE","2021-11-22T15:29:19.146+00:00","2022-01-29T22:21:38.972+00:00",1,"fbca90e3-8aed-48b1-84e3-369afbd000ce","MATERIAL_SAMPLE","PRESENT",2438668,1,44,359,1459,3240723,2438591,2438668,2438668,"Microtus cabrerae Thomas, 1906","Animalia","Chordata","Rodentia","Cricetidae","Microtus","Microtus cabrerae","Microtus","cabrerae","SPECIES","ACCEPTED","NT",NA,NA,NA,2011,11,10,"2011-11-10T00:00:00",NA,"2022-01-29T22:21:38.972+00:00","https://www.ebi.ac.uk/ena/browser/view/KY380621","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,FALSE,"WGS84","Mammalia","PT","Portugal",NA,"KY380621",NA,NA,NA,NA,NA,"3348299483",NA,"KY380621","ASV:ff125ede1d9ed6431efc4d56a9220ebb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Microtus cabrerae isolate SM1353 cytochrome b (cytb) gene, complete cds; mitochondrial.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Microtus cabrerae Thomas, 1906","MALE","https://www.ebi.ac.uk/ena/browser/view/Taxon:70284","https://www.ebi.ac.uk/ena/browser/api/embl/KY380621",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3348299491","Microtus cabrerae Thomas, 1906",37.759998,-8.75,"gass84","d8cd16ba-bb74-4420-821e-083f2bac17c2","ada9d123-ddb4-467d-8891-806ea8d94230","fb5e4c2a-579c-434b-a446-3a665dd732ad","GB","DWC_ARCHIVE","2021-11-22T15:29:19.146+00:00","2022-01-29T22:21:38.980+00:00",1,"fbca90e3-8aed-48b1-84e3-369afbd000ce","MATERIAL_SAMPLE","PRESENT",2438668,1,44,359,1459,3240723,2438591,2438668,2438668,"Microtus cabrerae Thomas, 1906","Animalia","Chordata","Rodentia","Cricetidae","Microtus","Microtus cabrerae","Microtus","cabrerae","SPECIES","ACCEPTED","NT",NA,NA,NA,2011,11,10,"2011-11-10T00:00:00",NA,"2022-01-29T22:21:38.980+00:00","https://www.ebi.ac.uk/ena/browser/view/KY381017","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,FALSE,"WGS84","Mammalia","PT","Portugal",NA,"KY381017",NA,NA,NA,NA,NA,"3348299491",NA,"KY381017","ASV:49383eb9993275739aaa2fd1edfd26e3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Microtus cabrerae isolate SM1353 solute carrier family 38 member 7 (SLC38A7) gene, intron 8.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Microtus cabrerae Thomas, 1906","MALE","https://www.ebi.ac.uk/ena/browser/view/Taxon:70284","https://www.ebi.ac.uk/ena/browser/api/embl/KY381017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3348301096","Microtus cabrerae Thomas, 1906",37.759998,-8.75,"gass84","d8cd16ba-bb74-4420-821e-083f2bac17c2","ada9d123-ddb4-467d-8891-806ea8d94230","fb5e4c2a-579c-434b-a446-3a665dd732ad","GB","DWC_ARCHIVE","2021-11-22T15:29:19.146+00:00","2022-01-29T22:21:41.149+00:00",1,"fbca90e3-8aed-48b1-84e3-369afbd000ce","MATERIAL_SAMPLE","PRESENT",2438668,1,44,359,1459,3240723,2438591,2438668,2438668,"Microtus cabrerae Thomas, 1906","Animalia","Chordata","Rodentia","Cricetidae","Microtus","Microtus cabrerae","Microtus","cabrerae","SPECIES","ACCEPTED","NT",NA,NA,NA,2011,11,10,"2011-11-10T00:00:00",NA,"2022-01-29T22:21:41.149+00:00","https://www.ebi.ac.uk/ena/browser/view/KY380872","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,FALSE,"WGS84","Mammalia","PT","Portugal",NA,"KY380872",NA,NA,NA,NA,NA,"3348301096",NA,"KY380872","ASV:7d965c4bc2c9b76ed3f82386c35e48cd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Microtus cabrerae isolate SM1353 organic solute transporter subunit alpha (OSTA) gene, intron 5.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Microtus cabrerae Thomas, 1906","MALE","https://www.ebi.ac.uk/ena/browser/view/Taxon:70284","https://www.ebi.ac.uk/ena/browser/api/embl/KY380872",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3351000142","Microtus cabrerae Thomas, 1906",37.759998,-8.75,"gass84","d8cd16ba-bb74-4420-821e-083f2bac17c2","ada9d123-ddb4-467d-8891-806ea8d94230","fb5e4c2a-579c-434b-a446-3a665dd732ad","GB","DWC_ARCHIVE","2021-11-22T15:29:19.146+00:00","2022-01-29T22:23:12.430+00:00",1,"fbca90e3-8aed-48b1-84e3-369afbd000ce","MATERIAL_SAMPLE","PRESENT",2438668,1,44,359,1459,3240723,2438591,2438668,2438668,"Microtus cabrerae Thomas, 1906","Animalia","Chordata","Rodentia","Cricetidae","Microtus","Microtus cabrerae","Microtus","cabrerae","SPECIES","ACCEPTED","NT",NA,NA,NA,2011,11,10,"2011-11-10T00:00:00",NA,"2022-01-29T22:23:12.430+00:00","https://www.ebi.ac.uk/ena/browser/view/KY380281","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,FALSE,"WGS84","Mammalia","PT","Portugal",NA,"KY380281",NA,NA,NA,NA,NA,"3351000142",NA,"KY380281","ASV:8b815f0419efd137eb2cc713d7eb6924",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Microtus cabrerae isolate SM1353 developing brain homeobox protein (DBX) gene, intron 7.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Microtus cabrerae Thomas, 1906","MALE","https://www.ebi.ac.uk/ena/browser/view/Taxon:70284","https://www.ebi.ac.uk/ena/browser/api/embl/KY380281",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3351006368","Microtus cabrerae Thomas, 1906",37.759998,-8.75,"gass84","d8cd16ba-bb74-4420-821e-083f2bac17c2","ada9d123-ddb4-467d-8891-806ea8d94230","fb5e4c2a-579c-434b-a446-3a665dd732ad","GB","DWC_ARCHIVE","2021-11-22T15:29:19.146+00:00","2022-01-29T22:21:12.049+00:00",1,"fbca90e3-8aed-48b1-84e3-369afbd000ce","MATERIAL_SAMPLE","PRESENT",2438668,1,44,359,1459,3240723,2438591,2438668,2438668,"Microtus cabrerae Thomas, 1906","Animalia","Chordata","Rodentia","Cricetidae","Microtus","Microtus cabrerae","Microtus","cabrerae","SPECIES","ACCEPTED","NT",NA,NA,NA,2011,11,10,"2011-11-10T00:00:00",NA,"2022-01-29T22:21:12.049+00:00","https://www.ebi.ac.uk/ena/browser/view/KY381086","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,FALSE,"WGS84","Mammalia","PT","Portugal",NA,"KY381086",NA,NA,NA,NA,NA,"3351006368",NA,"KY381086","ASV:1460599d538a2a27e6c0bfc37334d843",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Microtus cabrerae isolate SM1353 SMCY gene, intron 7.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Microtus cabrerae Thomas, 1906","MALE","https://www.ebi.ac.uk/ena/browser/view/Taxon:70284","https://www.ebi.ac.uk/ena/browser/api/embl/KY381086",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3351008148","Microtus cabrerae Thomas, 1906",37.759998,-8.75,"gass84","d8cd16ba-bb74-4420-821e-083f2bac17c2","ada9d123-ddb4-467d-8891-806ea8d94230","fb5e4c2a-579c-434b-a446-3a665dd732ad","GB","DWC_ARCHIVE","2021-11-22T15:29:19.146+00:00","2022-01-29T22:24:13.892+00:00",1,"fbca90e3-8aed-48b1-84e3-369afbd000ce","MATERIAL_SAMPLE","PRESENT",2438668,1,44,359,1459,3240723,2438591,2438668,2438668,"Microtus cabrerae Thomas, 1906","Animalia","Chordata","Rodentia","Cricetidae","Microtus","Microtus cabrerae","Microtus","cabrerae","SPECIES","ACCEPTED","NT",NA,NA,NA,2011,11,10,"2011-11-10T00:00:00",NA,"2022-01-29T22:24:13.892+00:00","https://www.ebi.ac.uk/ena/browser/view/KY380202","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,FALSE,"WGS84","Mammalia","PT","Portugal",NA,"KY380202",NA,NA,NA,NA,NA,"3351008148",NA,"KY380202","ASV:d013d31f10c77f506055864ffcc09335",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Microtus cabrerae isolate SM1353 developing brain homeobox protein (DBX) gene, intron 5.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Microtus cabrerae Thomas, 1906","MALE","https://www.ebi.ac.uk/ena/browser/view/Taxon:70284","https://www.ebi.ac.uk/ena/browser/api/embl/KY380202",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3351025166","Microtus cabrerae Thomas, 1906",37.759998,-8.75,"gass84","d8cd16ba-bb74-4420-821e-083f2bac17c2","ada9d123-ddb4-467d-8891-806ea8d94230","fb5e4c2a-579c-434b-a446-3a665dd732ad","GB","DWC_ARCHIVE","2021-11-22T15:29:19.146+00:00","2022-01-29T22:21:08.772+00:00",1,"fbca90e3-8aed-48b1-84e3-369afbd000ce","MATERIAL_SAMPLE","PRESENT",2438668,1,44,359,1459,3240723,2438591,2438668,2438668,"Microtus cabrerae Thomas, 1906","Animalia","Chordata","Rodentia","Cricetidae","Microtus","Microtus cabrerae","Microtus","cabrerae","SPECIES","ACCEPTED","NT",NA,NA,NA,2011,11,10,"2011-11-10T00:00:00",NA,"2022-01-29T22:21:08.772+00:00","https://www.ebi.ac.uk/ena/browser/view/KY380359","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,FALSE,"WGS84","Mammalia","PT","Portugal",NA,"KY380359",NA,NA,NA,NA,NA,"3351025166",NA,"KY380359","ASV:16af327cec4cd977c5e77ae6fbddb892",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Microtus cabrerae isolate SM1353 recombination activating protein 1 (RAG1) gene, partial cds.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Microtus cabrerae Thomas, 1906","MALE","https://www.ebi.ac.uk/ena/browser/view/Taxon:70284","https://www.ebi.ac.uk/ena/browser/api/embl/KY380359",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3351096444","Microtus cabrerae Thomas, 1906",37.759998,-8.75,"gass84","d8cd16ba-bb74-4420-821e-083f2bac17c2","ada9d123-ddb4-467d-8891-806ea8d94230","fb5e4c2a-579c-434b-a446-3a665dd732ad","GB","DWC_ARCHIVE","2021-11-22T15:29:19.146+00:00","2022-01-29T22:24:20.203+00:00",1,"fbca90e3-8aed-48b1-84e3-369afbd000ce","MATERIAL_SAMPLE","PRESENT",2438668,1,44,359,1459,3240723,2438591,2438668,2438668,"Microtus cabrerae Thomas, 1906","Animalia","Chordata","Rodentia","Cricetidae","Microtus","Microtus cabrerae","Microtus","cabrerae","SPECIES","ACCEPTED","NT",NA,NA,NA,2011,11,10,"2011-11-10T00:00:00",NA,"2022-01-29T22:24:20.203+00:00","https://www.ebi.ac.uk/ena/browser/view/KY380431","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,FALSE,"WGS84","Mammalia","PT","Portugal",NA,"KY380431",NA,NA,NA,NA,NA,"3351096444",NA,"KY380431","ASV:fa838b3de5efaae9c498b3ba378ea7c3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Microtus cabrerae isolate SM1353 interphotoreceptor retinoid binding protein (IRBP) gene, partial cds.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Microtus cabrerae Thomas, 1906","MALE","https://www.ebi.ac.uk/ena/browser/view/Taxon:70284","https://www.ebi.ac.uk/ena/browser/api/embl/KY380431",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3351136191","Microtus cabrerae Thomas, 1906",37.759998,-8.75,"gass84","d8cd16ba-bb74-4420-821e-083f2bac17c2","ada9d123-ddb4-467d-8891-806ea8d94230","fb5e4c2a-579c-434b-a446-3a665dd732ad","GB","DWC_ARCHIVE","2021-11-22T15:29:19.146+00:00","2022-01-29T22:23:13.078+00:00",1,"fbca90e3-8aed-48b1-84e3-369afbd000ce","MATERIAL_SAMPLE","PRESENT",2438668,1,44,359,1459,3240723,2438591,2438668,2438668,"Microtus cabrerae Thomas, 1906","Animalia","Chordata","Rodentia","Cricetidae","Microtus","Microtus cabrerae","Microtus","cabrerae","SPECIES","ACCEPTED","NT",NA,NA,NA,2011,11,10,"2011-11-10T00:00:00",NA,"2022-01-29T22:23:13.078+00:00","https://www.ebi.ac.uk/ena/browser/view/KY380509","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,FALSE,"WGS84","Mammalia","PT","Portugal",NA,"KY380509",NA,NA,NA,NA,NA,"3351136191",NA,"KY380509","ASV:148b89c7a4afae10ee442e08c7a942be",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Microtus cabrerae isolate SM1353 COPS7 gene, intron 4.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Microtus cabrerae Thomas, 1906","MALE","https://www.ebi.ac.uk/ena/browser/view/Taxon:70284","https://www.ebi.ac.uk/ena/browser/api/embl/KY380509",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3351159312","Microtus cabrerae Thomas, 1906",41.360001,-7.29,"gass84","d8cd16ba-bb74-4420-821e-083f2bac17c2","ada9d123-ddb4-467d-8891-806ea8d94230","fb5e4c2a-579c-434b-a446-3a665dd732ad","GB","DWC_ARCHIVE","2021-11-22T15:29:19.146+00:00","2022-01-29T22:23:13.855+00:00",1,"fbca90e3-8aed-48b1-84e3-369afbd000ce","MATERIAL_SAMPLE","PRESENT",2438668,1,44,359,1459,3240723,2438591,2438668,2438668,"Microtus cabrerae Thomas, 1906","Animalia","Chordata","Rodentia","Cricetidae","Microtus","Microtus cabrerae","Microtus","cabrerae","SPECIES","ACCEPTED","NT",NA,NA,NA,2011,11,6,"2011-11-06T00:00:00",NA,"2022-01-29T22:23:13.855+00:00","https://www.ebi.ac.uk/ena/browser/view/KY380744","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,FALSE,"WGS84","Mammalia","PT","Portugal",NA,"KY380744",NA,NA,NA,NA,NA,"3351159312",NA,"KY380744","ASV:addcbe100750ed81d16fbba15d97f025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Microtus cabrerae isolate SMNI1603 cytochrome b (cytb) gene, complete cds; mitochondrial.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Microtus cabrerae Thomas, 1906",NA,"https://www.ebi.ac.uk/ena/browser/view/Taxon:70284","https://www.ebi.ac.uk/ena/browser/api/embl/KY380744",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3351180311","Microtus cabrerae Thomas, 1906",37.759998,-8.75,"gass84","d8cd16ba-bb74-4420-821e-083f2bac17c2","ada9d123-ddb4-467d-8891-806ea8d94230","fb5e4c2a-579c-434b-a446-3a665dd732ad","GB","DWC_ARCHIVE","2021-11-22T15:29:19.146+00:00","2022-01-29T22:23:15.843+00:00",1,"fbca90e3-8aed-48b1-84e3-369afbd000ce","MATERIAL_SAMPLE","PRESENT",2438668,1,44,359,1459,3240723,2438591,2438668,2438668,"Microtus cabrerae Thomas, 1906","Animalia","Chordata","Rodentia","Cricetidae","Microtus","Microtus cabrerae","Microtus","cabrerae","SPECIES","ACCEPTED","NT",NA,NA,NA,2011,11,10,"2011-11-10T00:00:00",NA,"2022-01-29T22:23:15.843+00:00","https://www.ebi.ac.uk/ena/browser/view/KY380943","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,FALSE,"WGS84","Mammalia","PT","Portugal",NA,"KY380943",NA,NA,NA,NA,NA,"3351180311",NA,"KY380943","ASV:eac432d03c117af503805b104675e4c2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Microtus cabrerae isolate SM1353 pyridoxamine 5'-phosphate oxidase (PNPO) gene, intron 3.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Microtus cabrerae Thomas, 1906","MALE","https://www.ebi.ac.uk/ena/browser/view/Taxon:70284","https://www.ebi.ac.uk/ena/browser/api/embl/KY380943",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1501005344","Microtus cabrerae Thomas, 1906",39.47,-1.46,"gass84","95e635d4-f762-11e1-a439-00145eb45e9a","ebda1cab-dda8-418b-8f25-df1e71ff5bc2","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2022-02-24T19:45:06.622+00:00","2022-02-24T20:15:14.370+00:00",178,"6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2438668,1,44,359,1459,3240723,2438591,2438668,2438668,"Microtus cabrerae Thomas, 1906","Animalia","Chordata","Rodentia","Cricetidae","Microtus","Microtus cabrerae","Microtus","cabrerae","SPECIES","ACCEPTED","NT",NA,707,"Valencia",2010,1,26,"2010-01-26T00:00:00",NA,"2022-02-24T20:15:14.370+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Mammalia","ES","Spain",NA,"BDBCV:BDBCV-General:640800",NA,NA,NA,NA,NA,"1501005344","BDBCV-General","BDBCV:BDBCV-General:640800",NA,"A. López Alabau | I. Sendra Pérez (Agente Medioambiental)","640800","BDBCV",NA,"A. López Alabau | I. Sendra Pérez (Agente Medioambiental)",NA,NA,NA,NA,NA,"EUROPE",NA,NA,NA,NA,NA,"VENTA DEL MORO",NA,NA,NA,NA,NA,"Es","Fuente de la Oliva",NA,NA,NA,NA,NA,NA,NA,"Microtus cabrerae Thomas, 1906",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3350996318","Microtus cabrerae Thomas, 1906",40.720001,-6.75,"gass84","d8cd16ba-bb74-4420-821e-083f2bac17c2","ada9d123-ddb4-467d-8891-806ea8d94230","fb5e4c2a-579c-434b-a446-3a665dd732ad","GB","DWC_ARCHIVE","2021-11-22T15:29:19.146+00:00","2022-01-29T22:23:09.857+00:00",1,"fbca90e3-8aed-48b1-84e3-369afbd000ce","MATERIAL_SAMPLE","PRESENT",2438668,1,44,359,1459,3240723,2438591,2438668,2438668,"Microtus cabrerae Thomas, 1906","Animalia","Chordata","Rodentia","Cricetidae","Microtus","Microtus cabrerae","Microtus","cabrerae","SPECIES","ACCEPTED","NT",NA,NA,NA,2010,1,1,"2010-01-01T00:00:00",NA,"2022-01-29T22:23:09.857+00:00","https://www.ebi.ac.uk/ena/browser/view/KY380758","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,FALSE,"WGS84","Mammalia","ES","Spain",NA,"KY380758",NA,NA,NA,NA,NA,"3350996318",NA,"KY380758","ASV:98c624690788a41ef211f6c8b87ab121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Microtus cabrerae isolate SMNI1631 cytochrome b (cytb) gene, complete cds; mitochondrial.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Microtus cabrerae Thomas, 1906",NA,"https://www.ebi.ac.uk/ena/browser/view/Taxon:70284","https://www.ebi.ac.uk/ena/browser/api/embl/KY380758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3351000158","Microtus cabrerae Thomas, 1906",40.619999,-6.64,"gass84","d8cd16ba-bb74-4420-821e-083f2bac17c2","ada9d123-ddb4-467d-8891-806ea8d94230","fb5e4c2a-579c-434b-a446-3a665dd732ad","GB","DWC_ARCHIVE","2021-11-22T15:29:19.146+00:00","2022-01-29T22:23:12.438+00:00",1,"fbca90e3-8aed-48b1-84e3-369afbd000ce","MATERIAL_SAMPLE","PRESENT",2438668,1,44,359,1459,3240723,2438591,2438668,2438668,"Microtus cabrerae Thomas, 1906","Animalia","Chordata","Rodentia","Cricetidae","Microtus","Microtus cabrerae","Microtus","cabrerae","SPECIES","ACCEPTED","NT",NA,NA,NA,2010,1,2,"2010-01-02T00:00:00",NA,"2022-01-29T22:23:12.438+00:00","https://www.ebi.ac.uk/ena/browser/view/KY380759","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,FALSE,"WGS84","Mammalia","ES","Spain",NA,"KY380759",NA,NA,NA,NA,NA,"3351000158",NA,"KY380759","ASV:98c624690788a41ef211f6c8b87ab121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Microtus cabrerae isolate SMNI1632 cytochrome b (cytb) gene, complete cds; mitochondrial.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Microtus cabrerae Thomas, 1906",NA,"https://www.ebi.ac.uk/ena/browser/view/Taxon:70284","https://www.ebi.ac.uk/ena/browser/api/embl/KY380759",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
